page_id	id	caption	created_datetime	from_group	link	message	name	parent_id	status_type	story	type_of_post
563554503788475	563554503788475_1281546615322590	amostars.com	2018-01-18 07:32:18	{'name': 'Wikr.com', 'id': '563554503788475'}	https://amostars.com/22301-iconic-actor-160-tv-shows-movies-dies-lo.html#utm_source=wikr	Iconic actor of over 160 TV shows and movies dies after losing cancer battle at age 80	Iconic actor of over 160 TV shows and movies dies after losing cancer battle at age 80		shared_story	Wikr.com with AmoStars.com.	link
563554503788475	563554503788475_1281636895313562	fabiosa.guru	2018-01-18 11:04:25	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/nws-rser-auble-pdkv-phnkz-michelle-obama-got-a-sweet-message-from-barack-obama-on-her-birthday/?utm_source=wikrmain&utm_medium=post&utm_campaign=olash	Her husband posted a sweet birthday note and expressed his love for her.	Michelle Obama Got A Sweet Message From Barack Obama On Her Birthday		shared_story		link
563554503788475	563554503788475_1281783515298900	fabiosa.guru	2018-01-19 05:00:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/rsmkib-autak-pdmt-phdlkh-raising-special-need-kids-laura-san-giacomo-shares-valuable-lessons-from-her-experience-with-her-son/?utm_source=wikrmain&utm_medium=post&utm_campaign=ep	She has come to the conclusion that many of the narratives around raising children with special needs are simply outdated misconceptions.	Raising Special Need Kids: Laura San Giacomo Shares Valuable Lessons From Her Experience With Her Son		shared_story		link
563554503788475	563554503788475_1281841751959743	fabiosa.guru	2018-01-18 17:14:35	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/nws-rssk-aumts-pdar-phnkz-legendary-film-gone-with-the-wind-celebrates-its-78th-anniversary/?utm_source=wikrmain&utm_medium=post&utm_campaign=ssr	Which one of the 'Gone With The Wind' characters is your favorite?	Legendary Film, 'Gone With The Wind', Celebrates Its 78th Anniversary		shared_story		link
563554503788475	563554503788475_1282052918605293	wideopencountry.com	2018-01-18 23:32:00	{'name': 'Wikr.com', 'id': '563554503788475'}	http://www.wideopencountry.com/miley-cyrus-farmhouse/?utm_source=facebook&utm_medium=test&utm_term=wikrtest&utm_campaign=wikrtest	Peek Inside Miley Cyrus' $5.7 Million Tennessee Farmhouse	Peek Inside Miley Cyrus' $5.7 Million Tennessee Farmhouse		shared_story	Wikr.com with Wide Open Country.	link
563554503788475	563554503788475_1282136398596945	fabiosa.guru	2018-01-19 03:00:01	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/lbpft-6260-pdmt-tokophobia-the-fear-of-getting-pregnant-or-giving-birth/?utm_source=wikrmain&utm_medium=post&utm_campaign=ssr	There are two types of tokophobia, depending on whether the woman has already been pregnant or not.	Tokophobia - The Fear Of Getting Pregnant Or Giving Birth		shared_story		link
563554503788475	563554503788475_1282055515271700	boredpanda.com	2018-01-19 03:30:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://www.boredpanda.com/beaded-insect-jewelry-nadezhda-belokon/?utm_source=facebook&utm_medium=link&utm_campaign=wikr	Russian Artist Creates Gorgeous Beaded Insects Completely By Hand	Russian Artist Creates Gorgeous Beaded Insects Completely By Hand		shared_story	Wikr.com with Bored Panda.	link
563554503788475	563554503788475_1282284828582102	amostars.com	2018-01-19 09:30:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://amostars.com/22356-tori-roloff-reportedly-hints-s-expecting.html#utm_source=wikr	Is Roloff family already expecting another child?	Tori Roloff reportedly hints she’s expecting her second child		shared_story	Wikr.com with AmoStars.com.	link
563554503788475	563554503788475_1282359015241350	fabiosa.guru	2018-01-19 10:00:20	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/nws-rsmgr-auble-pdar-phnkz-dolly-parton-just-bagged-two-guinness-world-records/?utm_source=wikrmain&utm_medium=post&utm_campaign=asz	She has broken every country music record and now, two Guinness World records.	2018 Started Big For Dolly Parton With Two Guinness Records		shared_story		link
563554503788475	563554503788475_1282567218553863	fabiosa.guru	2018-01-19 16:00:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/rser-auble-pdkv-phnkz-barron-trump-is-the-first-male-child-who-lives-in-the-white-house-since-jfk-junior/?utm_source=wikrmain&utm_medium=post&utm_campaign=asz	The National Post says Barron Trump, 10, is also the second youngest child to live in the White House in 50 years, after Sasha Obama.	Barron Trump Is The First Male Child Who Lives In The White House Since JFK Junior		shared_story		link
